timestamp,category,slug,question,outcome,token_id,price,volume,closed,end_date
2026-02-12 02:00:23+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.045,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 03:00:32+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.041,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 04:00:19+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.042,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 05:00:19+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.031,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 06:00:24+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0245,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 07:00:21+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0285,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 08:00:38+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0335,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 09:00:53+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0195,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 10:00:26+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.027,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 11:00:20+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0365,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 12:00:40+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0405,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 13:00:19+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.03,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 14:00:21+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.036,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 15:00:32+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.026,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 16:00:20+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0145,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 17:00:47+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.012,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 18:00:25+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.007,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 19:00:21+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0075,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 20:00:23+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.004,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 21:00:57+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0055,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 22:00:20+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0045,999989.655509,True,2026-02-13T17:00:00Z
2026-02-12 23:00:21+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0045,999989.655509,True,2026-02-13T17:00:00Z
