timestamp,slug,question,outcome,token_id,price,volume
2026-02-11 11:00:22+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.05,999989.655509
2026-02-11 12:00:42+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.06,999989.655509
2026-02-11 13:00:22+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.07,999989.655509
2026-02-11 14:00:26+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.07,999989.655509
2026-02-11 15:00:50+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.035,999989.655509
2026-02-11 16:00:22+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0255,999989.655509
2026-02-11 17:00:32+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0225,999989.655509
2026-02-11 18:00:34+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.036,999989.655509
2026-02-11 19:00:23+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0465,999989.655509
2026-02-11 20:00:49+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0525,999989.655509
2026-02-11 21:00:55+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.046,999989.655509
2026-02-11 22:00:23+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0715,999989.655509
2026-02-11 23:00:24+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0485,999989.655509
2026-02-12 00:00:51+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.04,999989.655509
2026-02-12 01:00:19+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0445,999989.655509
2026-02-12 02:00:23+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.045,999989.655509
2026-02-12 03:00:32+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.041,999989.655509
2026-02-12 04:00:19+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.042,999989.655509
2026-02-12 05:00:19+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.031,999989.655509
2026-02-12 06:00:24+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0245,999989.655509
2026-02-12 07:00:21+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0285,999989.655509
2026-02-12 08:00:38+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0335,999989.655509
2026-02-12 09:00:53+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0195,999989.655509
2026-02-12 10:00:26+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.027,999989.655509
2026-02-12 11:00:20+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0365,999989.655509
2026-02-12 12:00:40+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0405,999989.655509
2026-02-12 13:00:19+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.03,999989.655509
2026-02-12 14:00:21+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.036,999989.655509
2026-02-12 15:00:32+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.026,999989.655509
2026-02-12 16:00:20+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0145,999989.655509
2026-02-12 17:00:47+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.012,999989.655509
2026-02-12 18:00:25+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.007,999989.655509
2026-02-12 19:00:21+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0075,999989.655509
2026-02-12 20:00:23+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.004,999989.655509
2026-02-12 21:00:57+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0055,999989.655509
2026-02-12 22:00:20+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0045,999989.655509
2026-02-12 23:00:21+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0045,999989.655509
2026-02-13 00:00:41+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 01:00:39+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509
2026-02-13 02:00:21+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 03:00:45+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 04:00:20+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 05:00:20+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.002,999989.655509
2026-02-13 06:00:33+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 07:00:23+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 08:00:20+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 09:00:34+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 10:00:21+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509
2026-02-13 11:00:21+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509
2026-02-13 12:00:46+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509
2026-02-13 13:00:25+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.002,999989.655509
2026-02-13 14:00:22+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509
2026-02-13 15:00:37+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509
2026-02-13 16:00:25+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509
2026-02-13 17:00:47+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0005,999989.655509
2026-02-13 18:00:34+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0005,999989.655509
2026-02-13 19:00:22+00:00,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0005,999989.655509
2026-02-12 18:00:24+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.22,999970.610198
2026-02-12 19:00:20+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-12 20:00:22+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-12 21:00:50+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-12 22:00:19+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-12 23:00:20+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 00:00:37+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 01:00:36+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 02:00:20+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 03:00:41+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 04:00:19+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 05:00:19+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 06:00:31+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 07:00:22+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-13 08:00:19+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.22,999970.610198
2026-02-13 09:00:31+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.22,999970.610198
2026-02-13 10:00:20+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.22,999970.610198
2026-02-13 11:00:20+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.22,999970.610198
2026-02-13 12:00:42+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.22,999970.610198
2026-02-13 13:00:23+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.22,999970.610198
2026-02-13 14:00:21+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.23,999970.610198
2026-02-13 15:00:34+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.235,999970.610198
2026-02-13 16:00:24+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.23,999970.610198
2026-02-13 17:00:43+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.23,999970.610198
2026-02-13 18:00:31+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.21,999970.610198
2026-02-13 19:00:20+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.21,999970.610198
2026-02-13 20:00:24+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.17,999970.610198
2026-02-13 21:00:33+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.18,999970.610198
2026-02-13 22:00:21+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.18,999970.610198
2026-02-13 23:00:22+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.19,999970.610198
2026-02-14 00:00:42+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.2,999970.610198
2026-02-14 01:00:21+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.205,999970.610198
2026-02-14 02:00:25+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.19,999970.610198
2026-02-14 03:00:24+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.19,999970.610198
2026-02-14 04:00:22+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.19,999970.610198
2026-02-14 05:00:22+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.19,999970.610198
2026-02-14 06:00:31+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-14 07:00:23+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.225,999970.610198
2026-02-14 08:00:23+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.235,999970.610198
2026-02-14 09:00:36+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.235,999970.610198
2026-02-14 10:00:21+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.235,999970.610198
2026-02-14 11:00:27+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.24,999970.610198
2026-02-14 12:00:43+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.24,999970.610198
2026-02-14 13:00:21+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.24,999970.610198
2026-02-14 14:00:22+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.24,999970.610198
2026-02-14 15:00:34+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.24,999970.610198
2026-02-14 16:00:22+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.22,999970.610198
2026-02-14 17:00:32+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.2,999970.610198
2026-02-14 18:00:32+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.225,999970.610198
2026-02-14 19:00:23+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.215,999970.610198
2026-02-14 21:00:35+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.205,999970.610198
2026-02-14 22:00:25+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.185,999970.610198
2026-02-14 23:00:43+00:00,elon-musk-of-tweets-february-14-february-16-90-114,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",Yes,102537315715678355572271579005595737578706394759017439902058315195378509656429,0.19,999970.610198
